,start_destination,end_destination,start_date,price,num_stops,airline_names,stop_cities,journey_duration,dep_time,dep_meridiem,arrival_time,arrival_meridiem
1823,MUC,SYD,2023-09-20,707,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1824,MUC,SYD,2023-09-20,703,2 stops,Delta,"AMS, BOS",18h 22m,7:00,am,7:22,pm
1825,MUC,SYD,2023-09-20,707,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
1826,MUC,SYD,2023-09-20,708,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1827,MUC,SYD,2023-09-20,703,2 stops,Delta,"AMS, ATL",19h 18m,9:25,am,10:43,pm
1828,MUC,SYD,2023-09-20,707,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
1829,MUC,SYD,2023-09-20,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1830,MUC,SYD,2023-09-20,708,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
1831,MUC,SYD,2023-09-20,644,2 stops,TAP AIR PORTUGAL,"LIS, EWR",20h 32m,6:05,am,8:37,pm
1832,MUC,SYD,2023-09-20,619,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
1833,MUC,SYD,2023-09-20,481,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
1834,MUC,SYD,2023-09-20,620,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1835,MUC,SYD,2023-09-20,939,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
1836,MUC,SYD,2023-09-20,837,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1837,MUC,SYD,2023-09-20,837,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1838,MUC,SYD,2023-09-20,837,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1839,MUC,SYD,2023-09-20,819,2 stops,Delta,"AMS, JFK",17h 58m,7:00,am,6:58,pm
1840,MUC,SYD,2023-09-20,703,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
1841,MUC,SYD,2023-09-20,886,1 stop,Turkish Airlines,IST,18h 10m,7:15,am,7:25,pm
1842,MUC,SYD,2023-09-20,707,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1843,MUC,SYD,2023-09-20,708,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1844,MUC,SYD,2023-09-20,708,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1845,MUC,SYD,2023-09-20,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
1846,MUC,SYD,2023-09-20,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
1847,MUC,SYD,2023-09-20,752,2 stops,"Lufthansa, SWISS","BUD, ZRH",16h 30m,6:45,am,5:15,pm
1848,MUC,SYD,2023-09-20,578,1 stop,TAP AIR PORTUGAL,LIS,25h 10m,7:30,pm,2:40,pm
1849,MUC,SYD,2023-09-20,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
1850,MUC,SYD,2023-09-20,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
1851,MUC,SYD,2023-09-20,639,2 stops,TAP AIR PORTUGAL,"LIS, EWR",23h 36m,6:05,am,11:41,pm
1852,MUC,SYD,2023-09-20,822,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1853,MUC,SYD,2023-09-20,939,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
1854,MUC,SYD,2023-09-20,939,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
1855,MUC,SYD,2023-09-20,841,2 stops,"LOT, JetBlue","WAW, JFK",19h 30m,9:55,am,11:25,pm
1856,MUC,SYD,2023-09-20,814,2 stops,"LOT, American Airlines","WAW, JFK",20h 14m,7:00,am,9:14,pm
1857,MUC,SYD,2023-09-20,873,2 stops,"LOT, JetBlue","WAW, EWR",18h 36m,11:05,am,11:41,pm
1858,MUC,SYD,2023-09-20,837,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1859,MUC,SYD,2023-09-20,841,2 stops,"LOT, JetBlue","WAW, EWR",19h 46m,9:55,am,11:41,pm
1860,MUC,SYD,2023-09-20,625,2 stops,TAP AIR PORTUGAL,"LIS, EWR",25h 25m,1:35,pm,9:00,am
1861,MUC,SYD,2023-09-20,925,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
1862,MUC,SYD,2023-09-20,456,2 stops,"Air Europa, TAP AIR PORTUGAL","MAD, LIS",25h 35m,7:05,pm,2:40,pm
1863,MUC,SYD,2023-09-20,889,2 stops,"LOT, United Airlines","WAW, JFK-EWR",19h 01m,9:55,am,10:56,pm
1864,MUC,SYD,2023-09-20,456,2 stops,"Vueling, TAP AIR PORTUGAL","BCN, LIS",23h 45m,8:55,pm,2:40,pm
1865,MUC,SYD,2023-09-20,427,1 stop,TAP AIR PORTUGAL,LIS,31h 05m,1:35,pm,2:40,pm
1866,MUC,SYD,2023-09-20,488,2 stops,"Lufthansa, TAP AIR PORTUGAL","MAD, LIS",25h 10m,7:30,pm,2:40,pm
1867,MUC,SYD,2023-09-20,497,2 stops,"Lufthansa, TAP AIR PORTUGAL","BCN, LIS",25h 10m,7:30,pm,2:40,pm
1868,MUC,SYD,2023-09-20,889,2 stops,"LOT, United Airlines","WAW, JFK-EWR",19h 42m,9:55,am,11:37,pm
1869,MUC,SYD,2023-09-20,538,2 stops,"Lufthansa, TAP AIR PORTUGAL","CDG-ORY, LIS",22h 50m,9:50,pm,2:40,pm
1870,MUC,SYD,2023-09-20,819,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
1871,MUC,SYD,2023-09-20,886,1 stop,Turkish Airlines,IST,21h 40m,2:20,pm,6:00,am
1872,MUC,SYD,2023-09-20,569,2 stops,"Lufthansa, TAP AIR PORTUGAL","MXP, LIS",22h 25m,10:15,pm,2:40,pm
1873,MUC,SYD,2023-09-20,484,2 stops,"easyJet, TAP AIR PORTUGAL","LGW-LHR, LIS",22h 45m,9:55,pm,2:40,pm
1874,MUC,SYD,2023-09-20,939,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1875,MUC,SYD,2023-09-20,939,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1876,MUC,SYD,2023-09-20,939,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1877,MUC,SYD,2023-09-20,939,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1878,MUC,SYD,2023-09-20,627,1 stop,Air France,CDG,27h 35m,8:30,pm,6:05,pm
1879,MUC,SYD,2023-09-20,1243,1 stop,SWISS,ZRH,14h 10m,9:05,am,5:15,pm
1880,MUC,SYD,2023-09-20,1218,1 stop,KLM,ATL,14h 10m,10:25,am,6:35,pm
1881,MUC,SYD,2023-09-20,588,2 stops,"Lufthansa, TAP AIR PORTUGAL","CDG-ORY, LIS",22h 50m,9:50,pm,2:40,pm
1882,MUC,SYD,2023-09-20,925,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
1883,MUC,SYD,2023-09-20,510,3 stops,"Brussels Airlines, TAP AIR PORTUGAL","BRU, MAD, ...",25h 55m,6:45,pm,2:40,pm
1884,MUC,SYD,2023-09-20,523,3 stops,"Brussels Airlines, TAP AIR PORTUGAL","BRU, LHR, ...",25h 55m,6:45,pm,2:40,pm
1885,MUC,SYD,2023-09-20,612,1 stop,Delta,ATL,28h 40m,10:25,am,9:05,am
1886,MUC,SYD,2023-09-20,794,2 stops,Icelandair,"KEF, EWR",24h 55m,2:05,pm,9:00,am
1887,MUC,SYD,2023-09-20,889,2 stops,"LOT, United Airlines","WAW, JFK-EWR",21h 56m,7:00,am,10:56,pm
1888,MUC,SYD,2023-09-21,424,1 stop,TAP AIR PORTUGAL,LIS,14h 35m,6:05,am,2:40,pm
1889,MUC,SYD,2023-09-21,380,1 stop,"Lufthansa, French Bee",CDG-ORY,15h 30m,9:50,am,7:20,pm
1890,MUC,SYD,2023-09-21,546,1 stop,Air Europa,MAD,14h 00m,10:45,am,6:45,pm
1891,MUC,SYD,2023-09-21,612,1 stop,Delta,ATL,14h 10m,10:25,am,6:35,pm
1892,MUC,SYD,2023-09-21,394,1 stop,"Lufthansa, Air Caraïbes",CDG-ORY,15h 30m,9:50,am,7:20,pm
1893,MUC,SYD,2023-09-21,617,1 stop,Air France,CDG,14h 10m,9:55,am,6:05,pm
1894,MUC,SYD,2023-09-21,424,1 stop,TAP AIR PORTUGAL,LIS,24h 40m,8:00,pm,2:40,pm
1895,MUC,SYD,2023-09-21,612,1 stop,Delta,ATL,16h 10m,10:25,am,8:35,pm
1896,MUC,SYD,2023-09-21,702,1 stop,Delta,CDG,14h 10m,9:55,am,6:05,pm
1897,MUC,SYD,2023-09-21,617,1 stop,Air France,CDG,16h 50m,7:15,am,6:05,pm
1898,MUC,SYD,2023-09-21,435,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
1899,MUC,SYD,2023-09-21,615,1 stop,Delta,CDG,17h 05m,9:55,am,9:00,pm
1900,MUC,SYD,2023-09-21,612,1 stop,Delta,ATL,18h 18m,10:25,am,10:43,pm
1901,MUC,SYD,2023-09-21,617,1 stop,Air France,CDG,17h 05m,9:55,am,9:00,pm
1902,MUC,SYD,2023-09-21,702,1 stop,Delta,CDG,16h 50m,7:15,am,6:05,pm
1903,MUC,SYD,2023-09-21,843,1 stop,Lufthansa,FRA,11h 45m,9:00,am,2:45,pm
1904,MUC,SYD,2023-09-21,706,2 stops,Delta,"AMS, ATL",16h 35m,2:05,pm,12:40,am
1905,MUC,SYD,2023-09-21,482,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
1906,MUC,SYD,2023-09-21,485,1 stop,"Lufthansa, Air Caraïbes",ORY,17h 50m,7:30,am,7:20,pm
1907,MUC,SYD,2023-09-21,615,1 stop,Delta,CDG,19h 45m,7:15,am,9:00,pm
1908,MUC,SYD,2023-09-21,617,1 stop,Air France,CDG,19h 45m,7:15,am,9:00,pm
1909,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, ATL",17h 10m,9:25,am,8:35,pm
1910,MUC,SYD,2023-09-21,493,1 stop,"Lufthansa, Air Caraïbes",CDG-ORY,18h 35m,6:45,am,7:20,pm
1911,MUC,SYD,2023-09-21,612,1 stop,Delta,ATL,20h 15m,10:25,am,12:40,am
1912,MUC,SYD,2023-09-21,708,2 stops,Delta,"CDG, ATL",17h 20m,7:15,am,6:35,pm
1913,MUC,SYD,2023-09-21,707,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
1914,MUC,SYD,2023-09-21,699,1 stop,Turkish Airlines,IST,18h 10m,7:15,am,7:25,pm
1915,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, ATL",17h 35m,7:00,am,6:35,pm
1916,MUC,SYD,2023-09-21,721,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
1917,MUC,SYD,2023-09-21,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1918,MUC,SYD,2023-09-21,619,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
1919,MUC,SYD,2023-09-21,822,2 stops,Delta,"AMS, JFK",17h 11m,11:50,am,11:01,pm
1920,MUC,SYD,2023-09-21,706,2 stops,Delta,"CDG, BOS",18h 07m,7:15,am,7:22,pm
1921,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, MSP",19h 40m,9:25,am,11:05,pm
1922,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1923,MUC,SYD,2023-09-21,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1924,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, BOS",18h 22m,7:00,am,7:22,pm
1925,MUC,SYD,2023-09-21,493,1 stop,"Lufthansa, French Bee",ORY,17h 50m,7:30,am,7:20,pm
1926,MUC,SYD,2023-09-21,706,2 stops,Delta,"AMS, ATL",18h 50m,11:50,am,12:40,am
1927,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, ATL",19h 18m,9:25,am,10:43,pm
1928,MUC,SYD,2023-09-21,708,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
1929,MUC,SYD,2023-09-21,501,1 stop,"Lufthansa, French Bee",CDG-ORY,18h 35m,6:45,am,7:20,pm
1930,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
1931,MUC,SYD,2023-09-21,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1932,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
1933,MUC,SYD,2023-09-21,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1934,MUC,SYD,2023-09-21,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1935,MUC,SYD,2023-09-21,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1936,MUC,SYD,2023-09-21,581,1 stop,TAP AIR PORTUGAL,LIS,25h 10m,7:30,pm,2:40,pm
1937,MUC,SYD,2023-09-21,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1938,MUC,SYD,2023-09-21,819,2 stops,Delta,"AMS, DTW",17h 15m,7:00,am,6:15,pm
1939,MUC,SYD,2023-09-21,837,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
1940,MUC,SYD,2023-09-21,743,2 stops,Air France,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1941,MUC,SYD,2023-09-21,824,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
1942,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
1943,MUC,SYD,2023-09-21,708,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1944,MUC,SYD,2023-09-21,708,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1945,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
1946,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
1947,MUC,SYD,2023-09-21,939,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
1948,MUC,SYD,2023-09-21,844,2 stops,Air France,"CDG, DTW",17h 00m,7:15,am,6:15,pm
1949,MUC,SYD,2023-09-21,703,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
1950,MUC,SYD,2023-09-21,740,2 stops,Multiple Airlines,"FRA, JFK",17h 33m,9:00,am,8:33,pm
1951,MUC,SYD,2023-09-21,823,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
1952,MUC,SYD,2023-09-21,429,1 stop,TAP AIR PORTUGAL,LIS,31h 05m,1:35,pm,2:40,pm
1953,MUC,SYD,2023-09-21,824,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1954,MUC,SYD,2023-09-21,423,2 stops,"Vueling, TAP AIR PORTUGAL","BCN, LIS",23h 45m,8:55,pm,2:40,pm
1955,MUC,SYD,2023-09-21,639,2 stops,TAP AIR PORTUGAL,"LIS, EWR",23h 36m,6:05,am,11:41,pm
1956,MUC,SYD,2023-09-21,924,2 stops,Delta,"CDG, DTW",17h 00m,7:15,am,6:15,pm
1957,MUC,SYD,2023-09-21,483,2 stops,"Air Europa, TAP AIR PORTUGAL","MAD, LIS",25h 35m,7:05,pm,2:40,pm
1958,MUC,SYD,2023-09-21,743,2 stops,Air France,"CDG, JFK",21h 46m,7:15,am,11:01,pm
1959,MUC,SYD,2023-09-21,743,2 stops,Air France,"CDG, JFK",21h 46m,7:15,am,11:01,pm
1960,MUC,SYD,2023-09-21,837,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1961,MUC,SYD,2023-09-21,770,2 stops,Multiple Airlines,"FRA, JFK",18h 33m,8:00,am,8:33,pm
1962,MUC,SYD,2023-09-21,823,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
1963,MUC,SYD,2023-09-21,920,2 stops,Delta,"AMS, JFK",17h 58m,7:00,am,6:58,pm
1964,MUC,SYD,2023-09-21,670,2 stops,TAP AIR PORTUGAL,"LIS, EWR",25h 25m,1:35,pm,9:00,am
